ruta,sud_frac,sud_n,sud_dens,sud_verdor_p95,sud_verdor_med
out/SESION_11SEP/Capa/20260911_152039111_iOS.heic,0.010886190431856572,88,146.3018872943461,1.2698503732681274,0.008023262023925781
out/SESION_11SEP/Capa/20260911_152109562_iOS.heic,0.0033851158125138125,22,29.113584001291585,0.8977336883544922,0.03695797920227051
out/SESION_11SEP/Capa/20260911_152135914_iOS.heic,0.004349490386111918,39,54.684115105855824,0.9375081658363342,-0.012320756912231445
out/SESION_11SEP/Capa/20260911_152212891_iOS.heic,0.01320582132950599,98,145.75633407946694,1.3250648975372314,0.0077953338623046875
out/SESION_11SEP/Capa/20260911_152256451_iOS.heic,0.0022817249782292118,13,19.02657133866565,0.9301115870475769,0.006085634231567383
out/SESION_11SEP/Capa/20260911_152319491_iOS.heic,0.01090053102174156,94,136.41990627662184,1.3335380554199219,0.03531503677368164
out/SESION_11SEP/Capa/20260911_152350823_iOS.heic,0.004773994382543712,50,70.28849208692156,1.1380195617675781,-0.0038458257913589478
out/SESION_11SEP/Capa/20260911_152419430_iOS.heic,0.0070489895428945204,38,64.56052124126097,1.0859848260879517,0.00869607925415039
out/SESION_11SEP/Capa/20260911_152444347_iOS.heic,0.0036111433898013932,48,60.62780087809265,1.1143081188201904,-0.025264054536819458
out/SESION_11SEP/Capa/20260911_152508518_iOS.heic,0.006111714737258001,69,85.1935993678388,1.0710774660110474,-0.001462101936340332
out/SESION_11SEP/Capa/20260911_152530802_iOS.heic,0.004809467921833835,39,53.34734042989749,1.0270010232925415,0.00619739294052124
out/SESION_11SEP/Capa/20260911_152551628_iOS.heic,0.004419382464302628,27,33.12696461304024,0.9218326807022095,0.011686563491821289
out/SESION_11SEP/Capa/20260911_152611302_iOS.heic,0.00269914158447969,39,47.93557458775406,1.0574666261672974,0.0005659312009811401
out/SESION_11SEP/Capa/20260911_152643389_iOS.heic,0.005709478349637579,60,102.59619675898614,1.2121669054031372,0.005372524261474609
out/SESION_11SEP/Capa/20260911_152703289_iOS.heic,0.008437156112963608,82,113.36175672014024,1.2213760614395142,-0.015424609184265137
out/SESION_11SEP/Capa/20260911_152727389_iOS.heic,0.008799592473528735,91,121.03429792791943,1.2722105979919434,0.029253840446472168
out/SESION_11SEP/Capa/20260911_152749963_iOS.heic,0.003701465831992562,44,51.523092884426674,0.9838677048683167,0.008620500564575195
out/SESION_11SEP/Capa/20260911_152806900_iOS.heic,0.013538019838743899,95,157.4766603012943,1.2466658353805542,-0.022104978561401367
out/SESION_11SEP/Capa/20260911_152827421_iOS.heic,0.0091681794230098,72,97.03203269979502,1.1818463802337646,-0.012798786163330078
out/SESION_11SEP/Capa/20260911_152855641_iOS.heic,0.0019740366195465943,36,46.692061960366225,1.0324584245681763,0.01685619354248047
out/SESION_11SEP/Capa/20260911_152920639_iOS.heic,0.0021653696321294416,23,23.218415635886785,0.9464280009269714,0.018309414386749268
out/SESION_11SEP/Capa/20260911_152947681_iOS.heic,0.005385116930517847,36,41.3974395683627,0.9906020164489746,0.013765573501586914
out/SESION_11SEP/Capa/20260911_153023678_iOS.heic,0.005482887490165224,56,72.46676881030271,1.2017942667007446,0.031283311545848846
out/SESION_11SEP/Capa/20260911_153047869_iOS.heic,0.004917673468246952,54,79.43594594236775,1.036873698234558,0.002878904342651367
out/SESION_11SEP/Capa/20260911_153127039_iOS.heic,0.0072695288137826835,84,128.71846972127855,1.2105246782302856,0.018215417861938477
out/SESION_11SEP/Capa/20260911_153214748_iOS.heic,0.007918272333086077,85,128.15177995284014,1.1867263317108154,-0.004937887191772461
out/SESION_11SEP/Capa/20260911_153235042_iOS.heic,0.00612648351143133,51,66.99199379995665,1.0691903829574585,0.005368471145629883
out/SESION_11SEP/Capa/20260911_153255450_iOS.heic,0.0034511249440366937,38,49.60013157087533,1.0015454292297363,0.007760465145111084
out/SESION_11SEP/Capa/20260911_153352739_iOS.heic,0.006578938072354189,52,73.47611249192822,1.1335519552230835,0.008890330791473389
out/SESION_11SEP/Capa/20260911_153415582_iOS.heic,0.002722002262443439,30,36.56966765486035,0.9967387318611145,0.010098934173583984
out/SESION_11SEP/Capa/20260911_153436996_iOS.heic,0.005365432314369258,85,100.29948245467054,1.196349859237671,0.014912277460098267
out/SESION_11SEP/Capa/20260911_153459626_iOS.heic,0.0017003901388558723,27,37.755373148937956,1.0050870180130005,0.01261952519416809
out/SESION_11SEP/Capa/20260911_153532688_iOS.heic,0.006523917146252243,34,66.0158282656477,1.1292060613632202,-0.00021648406982421875
out/SESION_11SEP/Capa/20260911_153551286_iOS.heic,0.005382660013271891,41,63.12616148287972,1.084706425666809,0.010291576385498047
out/SESION_11SEP/Capa/20260911_153608230_iOS.heic,0.005298441644617614,41,68.3562326712782,1.020153284072876,-0.013480424880981445
out/SESION_11SEP/Capa/20260911_153634799_iOS.heic,0.0045614412909034535,47,60.97489780217927,1.0240752696990967,0.005120754241943359
out/SESION_11SEP/Capa/20260911_153655571_iOS.heic,0.0043901417678087785,34,57.4095461944225,1.0899943113327026,0.009070873260498047
out/SESION_11SEP/Capa/20260911_153715115_iOS.heic,0.0028441117920228725,21,34.86651934178653,1.0076816082000732,0.03191506862640381
