ruta,sud_frac,sud_n,sud_dens,sud_verdor_p95,sud_verdor_med
Connecticut/CAPA_CONNECTICUT/20260817_182940368_iOS.jpg,0.022736152279345497,88,229.2108375051442,1.5431346893310547,-0.05202794075012207
Connecticut/CAPA_CONNECTICUT/20260817_183048454_iOS.jpg,0.019877195428224245,94,195.58844030703224,1.3998701572418213,-0.023369789123535156
Connecticut/CAPA_CONNECTICUT/20260817_183147181_iOS.jpg,0.016393390103095425,98,156.98184777245962,1.2688241004943848,-0.018920421600341797
Connecticut/CAPA_CONNECTICUT/20260817_183308478_iOS.jpg,0.02805659635543724,118,279.47647897531607,1.609947681427002,-0.03217577934265137
Connecticut/CAPA_CONNECTICUT/20260817_183332237_iOS.jpg,0.011917007004027003,79,140.8292525531987,1.2967634201049805,-0.005768775939941406
Connecticut/CAPA_CONNECTICUT/20260817_183353431_iOS.jpg,0.038019761030809326,117,355.80803396294124,1.7992933988571167,-0.03169441223144531
Connecticut/CAPA_CONNECTICUT/20260817_183415809_iOS.jpg,0.044734590506177487,157,537.3216058044424,1.9354567527770996,-0.03585672378540039
Connecticut/CAPA_CONNECTICUT/20260817_183437800_iOS.jpg,0.005499968693256528,75,93.92023041763196,1.1858460903167725,-0.0054242610931396484
Connecticut/CAPA_CONNECTICUT/20260817_183503362_iOS.jpg,0.007192166663252555,57,116.76260319151115,1.2157405614852905,-0.0029554367065429688
Connecticut/CAPA_CONNECTICUT/20260817_183558155_iOS.jpg,0.018322039041165167,103,260.443005967432,1.5211681127548218,-0.0032019615173339844
Connecticut/CAPA_CONNECTICUT/20260817_183646682_iOS.jpg,0.006440145922086509,66,108.01769526244209,1.174118995666504,-0.0024607181549072266
Connecticut/CAPA_CONNECTICUT/20260817_183745635_iOS.jpg,0.009886749837529164,77,164.06890894175552,1.2521533966064453,-0.004770755767822266
Connecticut/CAPA_CONNECTICUT/20260817_183840237_iOS.jpg,0.008134189318800689,75,137.8053306776715,1.296416997909546,-0.0018810033798217773
Connecticut/CAPA_CONNECTICUT/20260817_183945014_iOS.jpg,0.015073083753840949,105,184.99985904772643,1.3727898597717285,0.004641413688659668
Connecticut/CAPA_CONNECTICUT/20260817_184038234_iOS Copiar.jpg,0.01024624454541944,82,150.78823631091063,1.2702343463897705,-0.006621360778808594
Connecticut/CAPA_CONNECTICUT/20260817_184120433_iOS.jpg,0.0057595838236204865,61,94.44478850560476,1.2073404788970947,-0.005331873893737793
Connecticut/CAPA_CONNECTICUT/20260817_184314874_iOS.jpg,0.006328127319694766,58,107.63383710917783,1.1442413330078125,-0.00407099723815918
Connecticut/CAPA_CONNECTICUT/20260817_184409846_iOS.jpg,0.008192739815628283,64,112.22931254285318,1.1012215614318848,-0.012194633483886719
Connecticut/CAPA_CONNECTICUT/20260817_184524659_iOS.jpg,0.02379634267436445,65,190.3941745240878,1.4579124450683594,-0.04363250732421875
Connecticut/CAPA_CONNECTICUT/20260817_184545583_iOS.jpg,0.011193955363915839,86,143.06437231338418,1.2774933576583862,-0.010770320892333984
Connecticut/CAPA_CONNECTICUT/20260817_184607304_iOS.jpg,0.005341000994839716,53,94.83184345946565,1.1267955303192139,0.005186557769775391
Connecticut/CAPA_CONNECTICUT/20260817_184626125_iOS.jpg,0.01358250889113862,117,170.67485127947788,1.4238091707229614,-0.03987288475036621
Connecticut/CAPA_CONNECTICUT/20260817_184658522_iOS.jpg,0.015730854289459726,105,210.14500005003453,1.4693944454193115,0.011228084564208984
Connecticut/CAPA_CONNECTICUT/20260817_184741633_iOS.jpg,0.005686515613786968,54,75.54042881783425,1.110671043395996,-0.000644683837890625
Connecticut/CAPA_CONNECTICUT/20260817_184812055_iOS.jpg,0.01128017896336316,79,119.0878174670172,1.1766250133514404,-0.029040217399597168
Connecticut/CAPA_CONNECTICUT/20260817_184915826_iOS.jpg,0.020277413892597945,92,193.76008289561807,1.5030784606933594,0.01761341094970703
Connecticut/CAPA_CONNECTICUT/20260817_184944834_iOS.jpg,0.014404015805765587,97,160.91092170439504,1.3255647420883179,-0.01828789710998535
Connecticut/CAPA_CONNECTICUT/20260817_185027220_iOS.jpg,0.02053178852314119,127,238.32713119814744,1.477992296218872,-0.013941764831542969
Connecticut/CAPA_CONNECTICUT/20260817_185058494_iOS.jpg,0.013007264988625523,84,171.22868814363642,1.385940670967102,0.012333273887634277
Connecticut/CAPA_CONNECTICUT/20260817_185148238_iOS.jpg,0.01829451766263465,124,233.19492086417523,1.4748040437698364,-0.0005121231079101562
Connecticut/CAPA_CONNECTICUT/20260817_185213930_iOS.jpg,0.022100406135818436,107,215.8794464608885,1.4882731437683105,-0.007170200347900391
Connecticut/CAPA_CONNECTICUT/20260817_185310152_iOS.jpg,0.012216002581830842,95,151.03074509030844,1.2794511318206787,-0.006368875503540039
Connecticut/CAPA_CONNECTICUT/20260817_185358706_iOS.jpg,0.003490352725135259,53,56.849629512037104,1.0389155149459839,0.0010503530502319336
Connecticut/CAPA_CONNECTICUT/20260817_185424090_iOS.jpg,0.00818672640446623,65,120.63867973028903,1.1912928819656372,0.007585048675537109
Connecticut/CAPA_CONNECTICUT/20260817_185456063_iOS.jpg,0.014915359207266722,101,217.19309110927608,1.4400572776794434,-0.007317781448364258
Connecticut/CAPA_CONNECTICUT/20260817_185521483_iOS.jpg,0.023828170222618714,100,226.99981159015638,1.529022216796875,-0.026895999908447266
Connecticut/CAPA_CONNECTICUT/20260817_185600183_iOS.jpg,0.016329192329837906,92,200.65255701149826,1.3658409118652344,-0.02912306785583496
Connecticut/CAPA_CONNECTICUT/20260817_185647989_iOS.jpg,0.007317106489940473,61,104.16417640288654,1.22550630569458,0.013006448745727539
Connecticut/CAPA_CONNECTICUT/20260817_185702418_iOS.jpg,0.00717060987693683,77,120.34371415085788,1.248549222946167,-0.005047440528869629
Connecticut/CAPA_CONNECTICUT/20260817_185722241_iOS.jpg,0.007273835139097816,80,101.55441729979499,1.2295210361480713,0.005659818649291992
Connecticut/CAPA_CONNECTICUT/20260817_185746052_iOS.jpg,0.006811215017831084,64,110.52681570516972,1.222427487373352,0.007645368576049805
Connecticut/CAPA_CONNECTICUT/20260817_185831912_iOS.jpg,0.010103671667014964,67,121.75287800179903,1.207021713256836,-0.010103225708007812
Connecticut/CAPA_CONNECTICUT/20260817_185856408_iOS.jpg,0.010024119010222616,69,108.70096050689305,1.174439787864685,-0.021985292434692383
Connecticut/CAPA_CONNECTICUT/20260817_185928179_iOS Copiar.jpg,0.011633234480690414,81,168.6881476791843,1.3435157537460327,-0.011780738830566406
Connecticut/CAPA_CONNECTICUT/20260817_190014809_iOS.jpg,0.012494494847176957,98,215.80199066326082,1.4948985576629639,0.06676881015300751
Connecticut/CAPA_CONNECTICUT/20260817_190039960_iOS.jpg,0.015322675305772707,81,190.15423621381788,1.3939459323883057,-0.012405157089233398
