archivo,carpeta,clase,ruta,ancho_pulg,area_base_pulg2,area_blanca_pulg2,area_def_pulg2,area_mordida_der_pulg2,area_mordida_izq_pulg2,area_mordida_pulg2,area_negra_pulg2,area_punta_pulg2,area_util_der_pulg2,area_util_izq_pulg2,area_util_pulg2,area_vena_pulg2,area_verde_pulg2,asim_area_util,asim_pen_mordida,asimetria_mancha,aspecto,blanca_der_pulg2,blanca_izq_pulg2,cobertura,coc_area,coc_n,dif_area_util,fondo_L_desv,fondo_L_med,fondo_a_med,fondo_b_desv,fondo_b_med,fondo_f_claro,fondo_f_oscuro,fondo_f_verdoso,fondo_textura,frac_area_def,frac_blanca,frac_negra,frac_verde,hoja_L_desv,hoja_L_med,hoja_a_med,hoja_b_desv,hoja_b_med,hoja_entre_util,hoja_f_claro,hoja_f_oscuro,hoja_f_verdoso,hoja_textura,lado_L_desv,lado_L_med,lado_a_med,lado_abs_L_desv,lado_abs_L_med,lado_abs_a_med,lado_abs_b_desv,lado_abs_b_med,lado_abs_f_claro,lado_abs_f_oscuro,lado_abs_f_verdoso,lado_abs_textura,lado_b_desv,lado_b_med,lado_f_claro,lado_f_oscuro,lado_f_verdoso,lado_textura,largo_pulg,mancha_der_pulg2,mancha_izq_pulg2,mayor_diam_pulg,mayor_dist_base_pulg,mayor_mancha_pulg2,mayor_mancha_tipo,mayor_mancha_zona,mayor_mordida_pulg2,mayor_pulg2,mayor_tipo,mayor_zona,n_agujeros,n_blanca,n_defectos,n_en_marca,n_mordidas,n_negra,n_roturas,n_util,n_util_der,n_util_izq,n_verde,negra_der_pulg2,negra_izq_pulg2,pen_mordida_der_pulg,pen_mordida_izq_pulg,pen_mordida_pulg,punta_0.25,punta_0.25_norm,punta_0.5,punta_0.5_norm,punta_1,punta_1_norm,punta_2,punta_2_norm,solidez,sud_dens,sud_frac,sud_n,sud_verdor_med,sud_verdor_p95,v_area_def_pulg2,v_area_util_der_pulg2,v_area_util_izq_pulg2,v_area_util_pulg2,v_asim,v_n_agujeros,verde_der_pulg2,verde_izq_pulg2
20260911_152530802_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_152530802_iOS.heic,9.453093725365479,0.1477,0.0,0.3634,0.3288,0.0,0.3288,0.0,0.1259,0.0,0.0,0.0,0.0899,0.1451,0.0,-0.218,-1.0,0.4567294316153471,0.0,0.0,0.2631,0.0,0.6667,0.0,53.15220260620117,77.40271759033203,2.1846978664398193,9.665550231933594,-14.722929954528809,0.08477094056803315,0.0,0.05379717817363769,45.103782653808594,0.00274,0.0,0.0,0.00109,18.421411514282227,186.27438354492188,1.2494443655014038,4.481631278991699,33.14929962158203,1.3062507892410657,0.049633792145472914,0.06307614597802753,0.04691880287915141,54.947940826416016,0.04136270840504798,-1.0558405487607585,0.22251736470574215,0.04136270840504798,1.0558405487607585,0.22251736470574215,0.15319882350313258,0.7815648652967837,0.011856325615534277,0.04693007302787436,0.019423418046539492,0.018864500321338035,-0.15319882350313258,-0.7815648652967837,0.011856325615534277,-0.04693007302787436,-0.019423418046539492,0.018864500321338035,19.317536524421584,0.0957,0.0,0.4,19.345,0.0957,nan,nan,0.3288,0.1259,nan,nan,3.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.218,0.0,0.218,2.459129926252675,0.26014022474505816,3.1430501442450987,0.3324890491470908,4.334966692444566,0.4585765061032404,5.85617813893727,0.6194985799435577,0.9585,53.34734042989749,0.004809467921833835,39.0,0.00619739294052124,1.0270010232925415,0.2889,0.0,0.0,0.0,0.0,2,0.0957,0.0
20260911_152551628_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_152551628_iOS.heic,10.999340767984267,0.0,0.0687,0.1657,0.6864,1.1224,1.8088,0.0,0.1374,0.0283,0.0,0.0283,0.0,0.7936,-0.9999646655595208,0.07,0.1671,0.5585968520500549,0.0,0.0,0.2904,1.0,0.0,0.0283,52.41391372680664,89.93389892578125,1.7555301189422607,12.008766174316406,-14.763823509216309,0.10711472781150774,0.01515199677887621,0.07076053134414811,50.00629425048828,0.00113,0.00047,0.0,0.00541,18.77752113342285,188.12879943847656,1.6982338428497314,5.495747089385986,29.45840072631836,1.271643021002695,0.03638722465979198,0.06967304394307224,0.05261809839862803,56.3528938293457,-0.09963105088963597,1.0809500093907167,-0.09642607725169511,0.09963105088963597,1.0809500093907167,0.09642607725169511,0.20226368247623489,0.8670589532682418,0.034373421700723286,0.051636633744281936,0.5996044966442591,0.11910682793681916,0.20226368247623489,0.8670589532682418,-0.034373421700723286,0.051636633744281936,-0.5996044966442591,-0.11910682793681916,19.36283454186382,0.104,0.1458,0.311,19.267,0.4925,nan,nan,0.6864,0.0758,nan,nan,0.0,1.0,5.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,4.0,0.0,0.0,0.336,0.406,0.406,2.6649889229954065,0.2422862405311033,3.4254811626750157,0.3114260422447815,4.465648336069925,0.4059923617484484,6.190389369602328,0.562796398455139,0.9518,33.12696461304024,0.004419382464302628,27.0,0.011686563491821289,0.9218326807022095,0.1657,0.0283,0.0,0.0283,-1.0,0,0.104,0.1458
20260911_152611302_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_152611302_iOS.heic,10.921707955273718,0.0193,0.0,0.0193,0.8219,0.5342,1.3561,0.0,0.0,0.0,0.0,0.0,0.0,0.5285,0.0,0.069,-1.0,0.5436262314403875,0.0,0.0,0.2899,0.0,0.0,0.0,54.07062911987305,81.03545379638672,1.8976105451583862,10.76349925994873,-13.803055763244629,0.093817920936565,0.0,0.0628333374096086,47.6571044921875,0.00013,0.0,0.0,0.00361,18.008102416992188,185.23890686035156,1.3104040622711182,4.585263729095459,31.708599090576172,1.2837154568590798,0.0523242719758564,0.07180018468052521,0.06057859057228441,56.22704315185547,0.04311947410147629,-0.9954345908544382,0.3896517859046308,0.04311947410147629,0.9954345908544382,0.3896517859046308,0.0875348323699715,0.28223392379051776,0.006707504855924632,0.029892768482251985,0.39360924328691366,0.017247048398260717,-0.0875348323699715,-0.28223392379051776,-0.006707504855924632,-0.029892768482251985,-0.39360924328691366,0.017247048398260717,18.416266630734533,0.5285,0.0,0.157,0.101,0.3178,nan,nan,0.5342,0.0193,nan,nan,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.257,0.326,0.326,2.5694218401785025,0.23525824447062027,3.179686970137931,0.29113459022703214,4.347617693535693,0.39807122762666236,6.178413470070084,0.5657003002984291,0.9664,47.93557458775406,0.00269914158447969,39.0,0.0005659312009811401,1.0574666261672974,0.0193,0.0,0.0,0.0,0.0,0,0.5285,0.0
20260911_152643389_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_152643389_iOS.heic,8.517215823198296,0.0681,0.0,0.1226,0.2055,0.637,0.8424,0.0,0.0,0.0,0.0546,0.0546,0.0,1.9989,0.9999816853171187,0.047,-0.9011,0.41639933046405087,0.0,0.0,0.2154,1.0,0.0,0.0546,53.123374938964844,84.73139190673828,0.7373749017715454,7.708157062530518,-8.635788917541504,0.084829056012954,0.0803910012561094,0.04439989522499836,53.626216888427734,0.00113,0.0,0.0,0.01838,18.09781265258789,193.72976684570312,2.687587261199951,5.1769843101501465,42.40234375,1.2920159574062349,0.03984012082472025,0.07199902363862425,0.05697983966315533,54.53903579711914,0.09372366262967864,-0.9101964427126576,0.38601549444534144,0.09372366262967864,0.9101964427126576,0.38601549444534144,0.16579385132122795,0.490645830314906,0.07554348625589824,0.019949860274247017,0.29495864238990527,0.0013934247777653416,-0.16579385132122795,-0.490645830314906,-0.07554348625589824,-0.019949860274247017,-0.29495864238990527,-0.0013934247777653416,16.363553349053454,1.4942,0.0777,0.264,6.298,0.6267,nan,nan,0.637,0.0546,nan,nan,0.0,0.0,4.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,13.0,0.0,0.0,0.278,0.325,0.325,2.5344799213208162,0.29757140994568515,3.319910899772273,0.38978827925551085,4.409795475083513,0.517750819824546,5.676202868486381,0.6664387736924708,0.891,102.59619675898614,0.005709478349637579,60.0,0.005372524261474609,1.2121669054031372,0.1226,0.0,0.0546,0.0546,1.0,0,1.4942,0.0777
20260911_152703289_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_152703289_iOS.heic,9.865129163512938,0.2125,0.0,0.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4484,0.0,0.0,-1.0,0.4868514377650149,0.0,0.0,0.26,0.0,0.0,0.0,52.555686950683594,79.56819152832031,1.3397799730300903,8.383173942565918,-14.485302925109863,0.08459569468339558,0.09290420041122907,0.04427628501314037,46.975433349609375,0.00162,0.0,0.0,0.01865,18.366626739501953,187.70730590820312,3.091064214706421,4.249566555023193,33.29496765136719,1.3121250040106522,0.043090448230500206,0.07551576988481407,0.09301504796740141,56.31863021850586,0.08765563874703276,-0.8800023095930568,0.09905136755697691,0.08765563874703276,0.8800023095930568,0.09905136755697691,0.01464406123977864,0.5416776303645865,0.04374902847531505,0.010480625586515458,0.12774049352702177,0.002102443771663759,0.01464406123977864,-0.5416776303645865,-0.04374902847531505,-0.010480625586515458,0.12774049352702177,0.002102443771663759,17.899089438400264,0.8957,0.0,0.483,0.544,0.644,nan,nan,nan,0.183,nan,nan,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.957085973450116,0.19838422194091218,2.6703512631840525,0.27068588955333556,3.939436830096431,0.39932947301559824,5.7449356309779285,0.5823477357221116,0.9592,113.36175672014024,0.008437156112963608,82.0,-0.015424609184265137,1.2213760614395142,0.2125,0.0,0.0,0.0,0.0,0,0.8957,0.0
20260911_152727389_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_152727389_iOS.heic,9.850945844278709,0.2498,0.0,0.3024,0.0,0.0,0.0,0.0,0.0527,0.0,0.0,0.0,0.0,7.4254,0.0,0.0,-0.4727,0.4630514105384799,0.0,0.0,0.2708,0.0,0.0,0.0,52.34381103515625,76.39576721191406,2.3050363063812256,9.605088233947754,-14.908683776855469,0.08659788672351741,0.0,0.04751365025726234,46.2868766784668,0.00221,0.0,0.0,0.05429,20.037187576293945,186.54290771484375,1.7714265584945679,4.800721168518066,31.619951248168945,1.2820810709943056,0.04186581269638708,0.06992884918676186,0.05249027846333506,55.588233947753906,0.09407241044844061,-1.1062804079900188,0.2884441124523011,0.09407241044844061,1.1062804079900188,0.2884441124523011,0.11630889467187108,0.2884236760966253,0.015167347417853989,0.08290541383663322,0.16223752568733044,0.032325280572199036,-0.11630889467187108,-0.2884236760966253,0.015167347417853989,-0.08290541383663322,-0.16223752568733044,0.032325280572199036,19.501147140633563,1.9694,0.705,0.379,1.842,3.8963,nan,nan,nan,0.113,nan,nan,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.8055368865078147,0.18328563724228017,2.390553566155496,0.24267249094094817,3.7669545682993806,0.38239521644382757,5.64601043989132,0.5731439933933292,0.9518,121.03429792791943,0.008799592473528735,91.0,0.029253840446472168,1.2722105979919434,0.1894,0.0,0.0,0.0,0.0,0,1.9694,0.705
20260911_152749963_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_152749963_iOS.heic,11.132178019393576,0.2633,0.0,0.2633,1.0242,0.9047,1.9289,0.0,0.0,0.0,0.0,0.0,0.0,0.1316,0.0,0.221,0.0,0.4899092388827505,0.0,0.0,0.3054,0.0,1.0,0.0,55.343605041503906,76.49945831298828,1.2964783906936646,8.3221435546875,-12.18333911895752,0.08533514420388272,0.0,0.05010945114644084,46.86732482910156,0.00171,0.0,0.0,0.00085,20.108610153198242,184.74473571777344,1.8008897304534912,3.98362398147583,34.22216033935547,1.2934200747498465,0.0371541203967989,0.07657550919293862,0.06794804131706214,69.1028060913086,0.05979342974838156,-0.8049290585156388,-0.1940120704813649,0.05979342974838156,0.8049290585156388,0.1940120704813649,0.09313635114034444,0.14963087716274262,0.21676228740449008,0.00250058114267689,0.4580631747667376,0.06382723205673771,-0.09313635114034444,0.14963087716274262,0.21676228740449008,0.00250058114267689,0.4580631747667376,0.06382723205673771,19.693214275382925,0.0,0.0,0.363,1.561,0.0764,nan,nan,0.732,0.1034,nan,nan,1.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.278,0.499,0.499,2.7630205518239506,0.24820125468802606,3.244380336303216,0.29144165056030547,4.232946705895586,0.3802442521599358,5.550864038916378,0.4986323457319955,0.9344,51.523092884426674,0.003701465831992562,44.0,0.008620500564575195,0.9838677048683167,0.2633,0.0,0.0,0.0,0.0,1,0.0,0.0
20260911_152806900_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_152806900_iOS.heic,8.451935899722113,0.9022,0.0,0.9022,0.7879,0.0,0.7879,0.0,0.0,0.0,0.0,0.0,0.0,2.0811,0.0,-0.508,-0.849,0.42025620838095634,0.0,0.0,0.221,0.0,1.0,0.0,54.757606506347656,88.49008178710938,0.8682988286018372,9.396678924560547,-8.660205841064453,0.0918438373896372,0.06429129675536396,0.05152554067090818,52.80380630493164,0.00808,0.0,0.0,0.01865,20.154258728027344,189.2446746826172,3.6417529582977295,5.073419094085693,38.209693908691406,1.3133660748016622,0.024132980732905176,0.07757461276917264,0.046890819795995464,58.26963424682617,0.2042139894396212,-1.039145476384348,0.0853838785961788,0.2042139894396212,1.039145476384348,0.0853838785961788,0.027236463310095865,0.6177156170583636,0.12899355268363236,0.00027137624372243734,0.17041546581488368,0.08358325126393068,0.027236463310095865,-0.6177156170583636,-0.12899355268363236,0.00027137624372243734,-0.17041546581488368,0.08358325126393068,18.435439509451587,0.967,0.079,0.819,2.204,0.5612,nan,nan,0.7879,0.5265,nan,nan,2.0,0.0,6.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,0.508,0.0,0.508,2.5358946960080755,0.30003714250736946,3.194431520708196,0.37795264405793993,3.955047297013271,0.4679457279300127,5.349635829012116,0.6329479887782874,0.9424,157.4766603012943,0.013538019838743899,95.0,-0.022104978561401367,1.2466658353805542,0.9022,0.0,0.0,0.0,0.0,2,0.967,0.079
20260911_152827421_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_152827421_iOS.heic,9.80784064840961,0.1169,0.0,0.2093,0.0,0.4354,0.4354,0.0,0.0925,0.0,0.0,0.0,0.0,2.6384,0.0,0.326,-1.0,0.47011919649646844,0.0,0.0,0.2675,0.0,0.5,0.0,51.87216567993164,89.18084716796875,2.2320773601531982,8.122532844543457,-14.993680000305176,0.09852147059330953,0.030329693080068318,0.07135759018684333,52.713871002197266,0.00155,0.0,0.0,0.01953,18.851116180419922,191.17405700683594,3.7447750568389893,4.172145843505859,33.6187858581543,1.3264025924081277,0.02643474532994572,0.07631590560910874,0.04590932876047334,53.86748504638672,0.2234717659581768,-1.065063549902898,0.3005079989722987,0.2234717659581768,1.065063549902898,0.3005079989722987,0.05758991369306321,1.0150676189056809,0.05534497268330514,0.0640491812405732,0.279405465716502,0.12415379147080627,-0.05758991369306321,-1.0150676189056809,-0.05534497268330514,-0.0640491812405732,-0.279405465716502,0.12415379147080627,18.428502042304718,2.1511,0.0,0.343,20.404,0.8161,nan,nan,0.4354,0.0925,nan,nan,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.326,0.326,2.0273446742590373,0.20670652663874403,2.6608087838470165,0.2712940472048228,3.6746110374277294,0.3746605567071062,5.2458611970598055,0.5348640322689632,0.9497,97.03203269979502,0.0091681794230098,72.0,-0.012798786163330078,1.1818463802337646,0.1329,0.0,0.0,0.0,0.0,1,2.1511,0.0
20260911_152855641_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_152855641_iOS.heic,9.996633997985297,0.0501,0.0,0.0501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9976,0.0,0.0,-1.0,0.4693985693284035,0.0,0.0,0.2757,0.0,0.0,0.0,52.78453063964844,82.33062744140625,1.1055828332901,9.252216339111328,-12.851112365722656,0.08633445261810982,0.07914919296932106,0.051261736757774616,46.655033111572266,0.00036,0.0,0.0,0.01435,21.625347137451172,182.15931701660156,1.3042092323303223,3.5942254066467285,33.282047271728516,1.321476460979594,0.03759416827169223,0.0713484652704976,0.04256771582514567,62.77383804321289,0.09725723959839022,-1.1954929965046468,0.17579202872199867,0.09725723959839022,1.1954929965046468,0.17579202872199867,0.03622779273220783,0.626403208326429,0.1856654273963227,0.04372791183682487,0.06136751560189852,0.05621539605286673,-0.03622779273220783,-0.626403208326429,0.1856654273963227,-0.04372791183682487,-0.06136751560189852,0.05621539605286673,18.45712797402926,1.9976,0.0,0.253,0.425,1.1706,nan,nan,nan,0.0501,nan,nan,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.7485035644336182,0.17490923092573044,2.4091418650630234,0.2409953055747122,3.6503506867916555,0.3651579809291148,5.501535999697525,0.5503388441355654,0.9461,46.692061960366225,0.0019740366195465943,36.0,0.01685619354248047,1.0324584245681763,0.0501,0.0,0.0,0.0,0.0,0,1.9976,0.0
20260911_152920639_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_152920639_iOS.heic,12.08566810713186,0.0591,0.0764,0.2055,0.4244,0.0,0.4244,0.0,0.0912,0.0552,0.0,0.0552,0.0,0.8746,-0.9999818843861524,-0.311,-1.0,0.5426077229069165,0.0,0.0,0.3506,0.0,0.0,0.0552,53.22952651977539,84.19743347167969,3.4242212772369385,9.557442665100098,-19.04033088684082,0.11405083733550453,0.018271407695306274,0.09359415775819525,53.405094146728516,0.00116,0.00043,0.0,0.00494,21.61556625366211,187.1845245361328,1.2940679788589478,5.930897235870361,28.863208770751953,1.2507633328040288,0.03341877821382392,0.0774675044801851,0.05889345099017762,61.902462005615234,0.07828484362005365,-0.9258048023865632,0.07440495021986264,0.07828484362005365,0.9258048023865632,0.07440495021986264,0.12355775701545693,0.50404852294096,0.23618322668262923,0.0074494601059716704,0.03446746882993257,0.06001432630007791,-0.12355775701545693,-0.50404852294096,0.23618322668262923,0.0074494601059716704,-0.03446746882993257,0.06001432630007791,20.417197600603835,0.5008,0.0,0.341,20.713,0.1894,nan,nan,0.4244,0.0912,nan,nan,1.0,1.0,4.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,9.0,0.0,0.0,0.311,0.0,0.311,2.484275332712508,0.205555481971784,2.940319775373905,0.2432897998943721,4.460467144266352,0.3690707956504441,5.829056533126089,0.482311485095831,0.9344,23.218415635886785,0.0021653696321294416,23.0,0.018309414386749268,0.9464280009269714,0.1503,0.0,0.0,0.0,0.0,0,0.5008,0.0
20260911_152947681_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_152947681_iOS.heic,11.241537512122811,0.1984,0.0,0.2363,0.5811,0.0,0.5811,0.0,0.0379,0.0,0.0,0.0,0.0,0.4174,0.0,-0.42,0.0,0.540322971716864,0.0,0.0,0.3091,0.0,1.0,0.0,53.91027069091797,84.89678192138672,2.0373051166534424,11.408257484436035,-13.23717212677002,0.1042233674138134,0.043932719896405646,0.07098040387038056,50.584678649902344,0.00151,0.0,0.0,0.00267,21.111921310424805,182.16766357421875,1.8443163633346558,5.017088413238525,30.227401733398438,1.2744569633990972,0.04180713353221519,0.07722837684092422,0.060660714192090515,62.388389587402344,0.03371059161231454,-0.6939081612546772,0.008060325823161636,0.03371059161231454,0.6939081612546772,0.008060325823161636,0.2021617343460986,0.05444116515772273,0.18263024728258948,0.009308198579284221,0.316228442523382,0.02036582959392268,-0.2021617343460986,0.05444116515772273,0.18263024728258948,-0.009308198579284221,-0.316228442523382,-0.02036582959392268,19.071450334052656,0.0,0.0,0.474,0.94,0.269,nan,nan,0.5811,0.1766,nan,nan,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.42,0.0,0.42,2.188560743804102,0.19468517909084682,3.179708236223692,0.2828535004926784,4.250871696255424,0.3781397065722823,6.205783695756616,0.5520404739177656,0.9575,41.3974395683627,0.005385116930517847,36.0,0.013765573501586914,0.9906020164489746,0.2363,0.0,0.0,0.0,0.0,1,0.0,0.0
20260911_153023678_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153023678_iOS.heic,9.790201396911176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9036,0.0,0.0,-0.7377,0.45322429152904403,0.0,0.0,0.2767,0.0,0.0,0.0,50.20014953613281,77.05835723876953,2.857532501220703,9.824258804321289,-15.841002464294434,0.08717235289056705,0.07477180161065938,0.03428454549439061,45.299781799316406,0.0,0.0,0.0,0.04224,18.772315979003906,191.3180389404297,1.8982417583465576,4.640033721923828,30.12588119506836,1.3109245215966654,0.04045271381331277,0.07437613313978352,0.04941543539672692,51.76116180419922,0.08847167247922917,-1.0669170197417217,0.23816499288449033,0.08847167247922917,1.0669170197417217,0.23816499288449033,0.21342056006288146,0.972804036972698,0.03049293650182519,0.0031924865295944204,0.06761232136258113,0.015816774509007762,-0.21342056006288146,-0.972804036972698,-0.03049293650182519,-0.0031924865295944204,0.06761232136258113,0.015816774509007762,19.081085007077593,1.2251,0.1849,nan,nan,4.3728,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.8660644037382945,0.29274825793088816,3.270401518840295,0.33404844152359436,4.437086822924677,0.4532171140345065,6.035165116384433,0.6164495368081536,0.9709,72.46676881030271,0.005482887490165224,56.0,0.031283311545848846,1.2017942667007446,0.0,0.0,0.0,0.0,0.0,0,1.2251,0.1849
20260911_153047869_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153047869_iOS.heic,9.870397739596182,0.0,0.0,0.0,0.4244,0.2601,0.6845,0.0,0.0,0.0,0.0,0.0,0.0,0.6877,0.0,-0.06,-0.1696,0.48111855696212374,0.0,0.0,0.2454,0.0,0.0,0.0,55.568817138671875,84.96144104003906,2.000967502593994,11.013009071350098,-13.465751647949219,0.10096697463314826,0.05850149021148017,0.06274724683033127,50.282413482666016,0.0,0.0,0.0,0.00555,19.465513229370117,185.76138305664062,3.029381513595581,4.476490497589111,29.489412307739258,1.2953793496862522,0.04757558471192242,0.07417200765074998,0.03917318210798296,63.800201416015625,0.12429042524628021,-0.8522308727567932,0.10256489190691702,0.12429042524628021,0.8522308727567932,0.10256489190691702,0.021971620958406546,0.11617531155326745,0.02297845577589663,0.03729267309650661,0.2133152938919244,0.04899844739797516,-0.021971620958406546,-0.11617531155326745,0.02297845577589663,-0.03729267309650661,0.2133152938919244,0.04899844739797516,18.12204333105715,0.0642,0.0456,nan,nan,0.3223,nan,nan,0.4244,nan,nan,nan,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.278,0.218,0.278,1.9112214062895097,0.19363165058915868,2.7031849396306202,0.2738678836402405,4.004424054901322,0.405700374042389,5.7897629931375585,0.5865784891232184,0.9547,79.43594594236775,0.004917673468246952,54.0,0.002878904342651367,1.036873698234558,0.0,0.0,0.0,0.0,0.0,0,0.0642,0.0456
20260911_153127039_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153127039_iOS.heic,9.720427756185657,0.3853,0.0,0.3853,1.3998,0.0,1.3998,0.0,0.0,0.0,0.0,0.0,0.0,2.431,0.0,-1.01,-1.0,0.4672493975685579,0.0,0.0,0.2383,0.0,1.0,0.0,52.120296478271484,90.31214904785156,1.1454282999038696,10.338136672973633,-12.836261749267578,0.10643280924097977,0.03419467430476938,0.06859695276032425,58.05866622924805,0.0032,0.0,0.0,0.02021,22.742067337036133,183.26734924316406,2.729198694229126,5.241690635681152,32.15699005126953,1.3015601772739271,0.061733283318745745,0.07639728254074105,0.10259936926047875,68.67900085449219,-0.026579496462124732,-0.8752032244512951,0.15419392206882035,0.026579496462124732,0.8752032244512951,0.15419392206882035,0.22829833750409625,0.36051417032260363,0.024389948426934264,0.0005355298651749733,0.059984517453057176,0.006747053481646369,-0.22829833750409625,-0.36051417032260363,0.024389948426934264,0.0005355298651749733,0.059984517453057176,0.006747053481646369,17.682983939097536,2.3578,0.0,0.504,0.67,1.0794,nan,nan,1.3998,0.1997,nan,nan,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,1.01,0.0,1.01,2.2834687712904698,0.23491443263259373,2.8153366694202675,0.2896309442378922,3.549013534923653,0.3651087816238555,5.324327640332186,0.5477462282402146,0.9072,128.71846972127855,0.0072695288137826835,84.0,0.018215417861938477,1.2105246782302856,0.3853,0.0,0.0,0.0,0.0,1,2.3578,0.0
20260911_153214748_iOS.heic,Capa,capa,out\SESION_11SEP\Capa\20260911_153214748_iOS.heic,8.977024169711326,0.0841,0.0,0.0841,0.0,0.6851,0.6851,0.0,0.0,0.0,0.0,0.0,0.0,1.1353,0.0,0.322,-0.3341,0.43445418514874046,0.0,0.0,0.2407,0.0,0.0,0.0,58.08782958984375,82.06497955322266,0.2864876687526703,8.99506664276123,-5.66326379776001,0.0957329135111725,0.0,0.0086617583369424,48.82038116455078,0.00069,0.0,0.0,0.00934,18.590694427490234,189.9575958251953,3.8696348667144775,4.3889546394348145,38.691043853759766,1.3199634542690157,0.04006081655995871,0.07400510524333598,0.09523510621974865,65.52631378173828,0.08270873520974482,-0.703078873050427,0.054430345365565354,0.08270873520974482,0.703078873050427,0.054430345365565354,0.05947143656427995,0.4678767163843441,0.11737162535731817,0.01243705452019171,0.20485661897844007,0.023827226531357302,-0.05947143656427995,-0.4678767163843441,0.11737162535731817,-0.01243705452019171,0.20485661897844007,0.023827226531357302,18.252107942130138,0.3615,0.1804,0.208,2.467,0.3069,nan,nan,0.3577,0.034,nan,nan,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.322,0.322,2.039978275825451,0.22724437823264215,2.4989031131391406,0.2783665350451538,3.6462157864075206,0.40617199168405177,5.151715075427837,0.5738778216516154,0.9532,128.15177995284014,0.007918272333086077,85.0,-0.004937887191772461,1.1867263317108154,0.0841,0.0,0.0,0.0,0.0,0,0.3615,0.1804
