archivo,carpeta,clase,ruta,ancho_pulg,area_base_pulg2,area_blanca_pulg2,area_def_pulg2,area_mordida_der_pulg2,area_mordida_izq_pulg2,area_mordida_pulg2,area_negra_pulg2,area_punta_pulg2,area_util_der_pulg2,area_util_izq_pulg2,area_util_pulg2,area_vena_pulg2,area_verde_pulg2,asim_area_util,asim_pen_mordida,asimetria_mancha,aspecto,blanca_der_pulg2,blanca_izq_pulg2,cobertura,coc_area,coc_n,dif_area_util,fondo_L_desv,fondo_L_med,fondo_a_med,fondo_b_desv,fondo_b_med,fondo_f_claro,fondo_f_oscuro,fondo_f_verdoso,fondo_textura,frac_area_def,frac_blanca,frac_negra,frac_verde,hoja_L_desv,hoja_L_med,hoja_a_med,hoja_b_desv,hoja_b_med,hoja_entre_util,hoja_f_claro,hoja_f_oscuro,hoja_f_verdoso,hoja_textura,lado_L_desv,lado_L_med,lado_a_med,lado_abs_L_desv,lado_abs_L_med,lado_abs_a_med,lado_abs_b_desv,lado_abs_b_med,lado_abs_f_claro,lado_abs_f_oscuro,lado_abs_f_verdoso,lado_abs_textura,lado_b_desv,lado_b_med,lado_f_claro,lado_f_oscuro,lado_f_verdoso,lado_textura,largo_pulg,mancha_der_pulg2,mancha_izq_pulg2,mayor_diam_pulg,mayor_dist_base_pulg,mayor_mancha_pulg2,mayor_mancha_tipo,mayor_mancha_zona,mayor_mordida_pulg2,mayor_pulg2,mayor_tipo,mayor_zona,n_agujeros,n_blanca,n_defectos,n_en_marca,n_mordidas,n_negra,n_roturas,n_util,n_util_der,n_util_izq,n_verde,negra_der_pulg2,negra_izq_pulg2,pen_mordida_der_pulg,pen_mordida_izq_pulg,pen_mordida_pulg,punta_0.25,punta_0.25_norm,punta_0.5,punta_0.5_norm,punta_1,punta_1_norm,punta_2,punta_2_norm,solidez,sud_dens,sud_frac,sud_n,sud_verdor_med,sud_verdor_p95,v_area_def_pulg2,v_area_util_der_pulg2,v_area_util_izq_pulg2,v_area_util_pulg2,v_asim,v_n_agujeros,verde_der_pulg2,verde_izq_pulg2
20260918_171832049_iOS 2.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_171832049_iOS 2.heic,8.337468198886732,0.3578,0.0,0.376,1.9856,0.1965,2.1821,0.0,0.0,0.0,0.0181,0.0181,0.0,0.6783,0.9999447544334567,-1.012,-0.3028,0.4721930187907097,0.0,0.0,0.1961,0.9999,0.0,0.0181,66.43030548095703,93.03388214111328,1.1053485870361328,7.6275787353515625,0.6270368099212646,0.1308096343230433,0.0,0.015596220437633538,39.860198974609375,0.00431,0.0,0.0,0.00777,29.524768829345703,152.74545288085938,9.557698249816895,4.614475250244141,34.08976745605469,1.1921162467151027,0.03332818055340856,0.07104652960272066,0.03670582779409491,101.8093032836914,0.020720566012708354,-0.2848612117640629,0.0463282153536085,0.020720566012708354,0.2848612117640629,0.0463282153536085,0.012933021042363503,0.03971373703454781,0.09170812238503076,0.034091029439067125,0.12612318477118653,0.04378759042261035,-0.012933021042363503,0.03971373703454781,-0.09170812238503076,0.034091029439067125,0.12612318477118653,0.04378759042261035,14.714089131458463,0.1851,0.0991,0.568,1.431,0.1636,nan,nan,1.9856,0.2531,nan,nan,1.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,7.0,0.0,0.0,1.273,0.261,1.273,1.8210056911154493,0.21841231026927344,2.3754887417322252,0.28491727765143554,3.137476090977832,0.3763104117622621,4.87186371807645,0.5843337092100657,0.9137,130.68033317803207,0.009962008007484764,69.0,-0.03209352493286133,1.1580560207366943,0.1229,0.0,0.0181,0.0181,0.9999,0,0.1851,0.0991
20260918_171832049_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_171832049_iOS.heic,8.337468198886732,0.3578,0.0,0.376,1.9856,0.1965,2.1821,0.0,0.0,0.0,0.0181,0.0181,0.0,0.6783,0.9999447544334567,-1.012,-0.3028,0.4721930187907097,0.0,0.0,0.1961,0.9999,0.0,0.0181,66.43030548095703,93.03388214111328,1.1053485870361328,7.6275787353515625,0.6270368099212646,0.1308096343230433,0.0,0.015596220437633538,39.860198974609375,0.00431,0.0,0.0,0.00777,29.524768829345703,152.74545288085938,9.557698249816895,4.614475250244141,34.08976745605469,1.1921162467151027,0.03332818055340856,0.07104652960272066,0.03670582779409491,101.8093032836914,0.020720566012708354,-0.2848612117640629,0.0463282153536085,0.020720566012708354,0.2848612117640629,0.0463282153536085,0.012933021042363503,0.03971373703454781,0.09170812238503076,0.034091029439067125,0.12612318477118653,0.04378759042261035,-0.012933021042363503,0.03971373703454781,-0.09170812238503076,0.034091029439067125,0.12612318477118653,0.04378759042261035,14.714089131458463,0.1851,0.0991,0.568,1.431,0.1636,nan,nan,1.9856,0.2531,nan,nan,1.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,7.0,0.0,0.0,1.273,0.261,1.273,1.8210056911154493,0.21841231026927344,2.3754887417322252,0.28491727765143554,3.137476090977832,0.3763104117622621,4.87186371807645,0.5843337092100657,0.9137,130.68033317803207,0.009962008007484764,69.0,-0.03209352493286133,1.1580560207366943,0.1229,0.0,0.0181,0.0181,0.9999,0,0.1851,0.0991
20260918_171850069_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_171850069_iOS.heic,7.8257933120902,0.1229,0.0,0.1229,2.5229,1.1918,3.7148,0.0,0.0,0.0,0.0,0.0,0.0,0.9642,0.0,-0.831,-1.0,0.4448706504449962,0.0,0.0,0.1694,0.0,0.0,0.0,69.5433120727539,96.37494659423828,1.1877250671386719,8.035649299621582,1.5796582698822021,0.12671448636213883,0.0,0.011905312378981684,39.837257385253906,0.00163,0.0,0.0,0.01278,29.396923065185547,158.77743530273438,9.569635391235352,5.625626087188721,39.84358596801758,1.2212830714508351,0.025247061843383878,0.06930565996223025,0.04465448011587613,105.60560607910156,0.08453801274423417,-0.3942738774759685,0.012269752486757482,0.08453801274423417,0.3942738774759685,0.012269752486757482,0.1284857112098298,0.2907140343960943,0.27739837463952355,0.028668024368204734,0.09160108853434734,0.07924118484596396,0.1284857112098298,-0.2907140343960943,-0.27739837463952355,0.028668024368204734,0.09160108853434734,0.07924118484596396,13.779746438667935,0.1217,0.0,0.263,0.226,0.5101,nan,nan,2.5229,0.0544,nan,nan,0.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,1.295,0.464,1.295,1.697266014610849,0.21688101728788492,2.0531068113518924,0.2623512696380587,2.6498755543697174,0.3386079147114555,4.226677595842175,0.5400957356377288,0.8642,143.0887038175619,0.012714772790788665,64.0,-0.04076671600341797,1.1112699508666992,0.1229,0.0,0.0,0.0,0.0,0,0.1217,0.0
20260918_171905473_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_171905473_iOS.heic,8.786425456768129,0.0929,0.0,0.1144,0.0,1.4557,1.4557,0.0,0.0,0.0,0.0215,0.0215,0.0,0.1982,0.9999534905353239,0.517,0.0,0.48356006469325596,0.0,0.0,0.215,1.0,0.0,0.0215,67.92774963378906,86.58657836914062,1.073563575744629,6.885824203491211,0.016376251354813576,0.12656500237456386,0.0,0.01232226352115609,37.138893127441406,0.00119,0.0,0.0,0.00207,25.798095703125,164.8942108154297,9.217370986938477,4.240443706512451,42.17509841918945,1.208060309407267,0.031212261960055738,0.07572260530922863,0.03506377505448569,95.83149719238281,0.0584683492449778,-0.5765059998675108,0.20146735778329908,0.0584683492449778,0.5765059998675108,0.20146735778329908,0.016822363395741828,0.6984195739163632,0.21042584124048255,0.0002881303891177962,0.03050573804076801,0.057544175008910556,-0.016822363395741828,-0.6984195739163632,0.21042584124048255,-0.0002881303891177962,0.03050573804076801,0.057544175008910556,15.141906349562039,0.0,0.0,0.315,0.325,0.1382,nan,nan,0.9399,0.0781,nan,nan,1.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.517,0.517,2.0496040017503065,0.2332693780690428,2.572582098405536,0.29279052227363883,3.4108746011809608,0.3881982061947143,5.097621113061905,0.5801700746388555,0.9367,92.0736521014106,0.00767791954467874,54.0,-0.014214515686035156,0.9711907505989075,0.0362,0.0,0.0215,0.0215,1.0,0,0.0,0.0
20260918_171954871_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_171954871_iOS.heic,10.524208240392733,0.9252,0.0,2.322,0.0,0.402,0.402,0.0,0.0,0.4354,0.9614,1.3968,0.0,1.2224,0.37657475903868914,0.456,-1.0,0.5381756042943957,0.0,0.0,0.2779,1.0,1.0,0.526,71.54119110107422,84.69824981689453,0.8925624489784241,5.1287970542907715,-1.057032585144043,0.13150933767796363,0.0,0.05779731612959608,37.19496536254883,0.01876,0.0,0.0,0.00988,31.6825008392334,158.04562377929688,10.178821563720703,5.32345724105835,38.78771209716797,1.209690810667198,0.02817907077147886,0.06914416658364053,0.05594301085981867,99.4848403930664,0.013566363325100637,-0.5971865818260519,0.16131727244625832,0.013566363325100637,0.5971865818260519,0.16131727244625832,0.018133845219007107,0.5299616207272974,0.07581377434668321,0.1045259909321515,0.17103029218399637,0.07007288908431475,0.018133845219007107,-0.5299616207272974,0.07581377434668321,0.1045259909321515,0.17103029218399637,0.07007288908431475,15.318351586095526,0.6675,0.0,0.939,7.357,0.3595,nan,nan,0.201,0.693,nan,nan,6.0,0.0,10.0,0.0,2.0,0.0,4.0,4.0,1.0,3.0,6.0,0.0,0.0,0.0,0.456,0.456,2.071053105520039,0.19678944564885892,2.6412471512832294,0.25096872761847455,3.8792010618419184,0.36859790050079416,5.616373871884695,0.53366236619384,0.9113,130.79648584807924,0.0124425013468153,101.0,-0.03765296936035156,1.074439525604248,2.322,0.4354,0.9614,1.3968,0.3766,6,0.6675,0.0
20260918_172008248_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_172008248_iOS.heic,8.999081127527285,0.18,0.0,0.1953,1.1443,1.6363,2.7806,0.0,0.0,0.0,0.0153,0.0153,0.0,0.4592,0.9999346447944579,0.39,1.0,0.5385037396719683,0.0,0.0,0.2075,0.9999,0.0,0.0153,69.9547348022461,90.6808853149414,1.0512908697128296,6.959995746612549,0.6605740785598755,0.13619134153840506,0.0,0.016723722814198875,40.18405532836914,0.00211,0.0,0.0,0.00497,26.648454666137695,161.3661651611328,9.10681438446045,4.41640567779541,41.76865768432617,1.182133671436334,0.041130230030791526,0.0709074443035682,0.05534504618728491,96.26885986328125,0.08142364154970165,-0.6660283656724617,-0.06634164964887236,0.08142364154970165,0.6660283656724617,0.06634164964887236,0.048180980322012235,0.6348391265093868,0.15972231752625857,0.06314686285766342,0.03861562161579925,0.11356782698790209,0.048180980322012235,-0.6348391265093868,0.15972231752625857,-0.06314686285766342,0.03861562161579925,0.11356782698790209,15.31866372043832,0.0,0.1767,0.459,0.822,0.1404,nan,nan,1.6363,0.1653,nan,nan,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,5.0,0.0,0.0,0.577,0.967,0.967,1.7609730351988864,0.19568364927973,2.4275064173994996,0.2697504759651517,3.426777120770478,0.38079189110633876,4.879158348571964,0.5421840607311682,0.933,185.46452681817058,0.0218212263267779,105.0,-0.0309600830078125,1.3425405025482178,0.1953,0.0,0.0153,0.0153,0.9999,0,0.0,0.1767
20260918_172022711_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_172022711_iOS.heic,8.447233671095313,0.0,0.0,0.0,0.6483,1.095,1.7433,0.0,0.0,0.0,0.0,0.0,0.0,0.8374,0.0,0.228,0.5004,0.49654122313137633,0.0,0.0,0.1915,0.0,0.0,0.0,68.96685028076172,91.64306640625,1.043236255645752,7.066821575164795,0.3629886209964752,0.13154887309213817,0.0,0.012095124058383982,40.081459045410156,0.0,0.0,0.0,0.00982,27.771665573120117,157.0659942626953,9.959221839904785,4.726807117462158,43.0427360534668,1.1932052216342954,0.04511105478280156,0.07501346598650233,0.07765121510725262,102.48001861572266,0.0901752902731584,-0.4347455634826386,-0.012136187505630327,0.0901752902731584,0.4347455634826386,0.012136187505630327,0.07326830126580725,0.16277243851480197,0.12134347784233304,0.0825052263846113,0.2409729792700725,0.06535310528321964,0.07326830126580725,-0.16277243851480197,0.12134347784233304,-0.0825052263846113,0.2409729792700725,0.06535310528321964,14.460327332240999,0.175,0.5254,nan,nan,0.1642,nan,nan,1.095,nan,nan,nan,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.316,0.544,0.544,1.9991085369412493,0.2366583682634216,2.379595715643429,0.28170118269439065,3.1647916519787254,0.3746542093191985,4.521253444799563,0.5352348024028691,0.9489,160.0552286957813,0.018635828073687112,83.0,-0.019901275634765625,1.228926420211792,0.0,0.0,0.0,0.0,0.0,0,0.175,0.5254
20260918_172035882_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_172035882_iOS.heic,8.733787641292665,0.0,0.0,0.0,0.0,1.9471,1.9471,0.0,0.0,0.0,0.0,0.0,0.0,0.9433,0.0,0.669,-0.1105,0.48474106264396627,0.0,0.0,0.2015,0.0,0.0,0.0,69.2279052734375,90.62115478515625,0.9995048642158508,6.853355884552002,0.1697080135345459,0.13924573875248134,0.0,0.01352370581621148,40.25783920288086,0.0,0.0,0.0,0.01052,26.42963218688965,160.3896942138672,9.6319580078125,3.8722472190856934,40.78529357910156,1.2119149066374966,0.04618785713739319,0.07280056912497036,0.038775463370229565,92.7086181640625,0.03474111079905644,-0.6157610387263555,0.0703184002445112,0.03474111079905644,0.6157610387263555,0.0703184002445112,0.05629159184318733,0.2911387713188447,0.11862109544815241,0.05933176870564561,0.3300917940904582,0.06710238776630553,0.05629159184318733,-0.2911387713188447,0.11862109544815241,-0.05933176870564561,0.3300917940904582,0.06710238776630553,15.314814582876295,0.1195,0.0957,nan,nan,0.406,nan,nan,1.9471,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.669,0.669,1.856575501764693,0.21257392302360884,2.2139052875885152,0.25348741903470884,3.094132384875926,0.35427153853010007,4.522008287107073,0.5177602745603032,0.9373,144.93418336926112,0.015495115351098473,79.0,-0.020440101623535156,1.2291810512542725,0.0,0.0,0.0,0.0,0.0,0,0.1195,0.0957
20260918_172049479_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_172049479_iOS.heic,9.03578120470047,0.0,0.0,0.0,2.0949,0.0,2.0949,0.0,0.0,0.0,0.0,0.0,0.0,0.5634,0.0,-0.968,-1.0,0.49118358793635053,0.0,0.0,0.2174,0.0,0.0,0.0,69.82966613769531,87.78533172607422,0.9934020042419434,6.417460918426514,0.060922108590602875,0.13742929879315302,0.0,0.014646201041744336,39.702613830566406,0.0,0.0,0.0,0.00582,25.898744583129883,161.26048278808594,8.624398231506348,4.510068893432617,40.37089920043945,1.2093893459147078,0.030670637250394348,0.0718666223394849,0.05573907323180523,97.9874496459961,0.09606451420535969,-0.30181874876136006,0.005722381400463085,0.09606451420535969,0.30181874876136006,0.005722381400463085,0.1267121435955705,0.08440924901937981,0.13614213583719997,0.01920543508164325,0.035395430983001304,0.09450823224894372,0.1267121435955705,0.08440924901937981,-0.13614213583719997,-0.01920543508164325,0.035395430983001304,0.09450823224894372,15.329945575379178,0.0855,0.0,nan,nan,0.2208,nan,nan,2.0949,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.968,0.0,0.968,2.409012780865518,0.26660813562111646,2.7904474155568497,0.30882193275167413,3.6042837900359457,0.39889011347031894,5.177483356580502,0.5729978669566659,0.9236,114.51127262439628,0.00898745091171181,68.0,-0.013545989990234375,1.0164510011672974,0.0,0.0,0.0,0.0,0.0,0,0.0855,0.0
20260918_172103543_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_172103543_iOS.heic,8.639719548748761,0.0164,0.0,0.0164,0.9472,0.9076,1.8548,0.0,0.0,0.0,0.0,0.0,0.0,1.7161,0.0,0.15,-0.196,0.43640099018594386,0.0,0.0,0.2217,0.0,0.0,0.0,69.0803451538086,91.27656555175781,0.9073565602302551,6.235573768615723,-0.06579098105430603,0.13451295113881503,0.0,0.01359645186150375,39.297874450683594,0.00017,0.0,0.0,0.01738,28.059497833251953,161.5237579345703,8.962224006652832,4.118492603302002,39.459651947021484,1.2718148464226058,0.03334865095516313,0.07221164576905403,0.06152578101636068,89.95758056640625,0.09506656274099501,-0.7746758298984356,0.14999423996813746,0.09506656274099501,0.7746758298984356,0.14999423996813746,0.08207510328359391,0.4365296010642455,0.11786505168959609,0.06265645517179841,0.3037719816342069,0.10422604903268559,0.08207510328359391,-0.4365296010642455,0.11786505168959609,-0.06265645517179841,-0.3037719816342069,0.10422604903268559,16.16809109852187,0.4094,0.2752,0.145,1.18,0.4411,nan,nan,0.9472,0.0164,nan,nan,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.451,0.601,0.601,1.6662811720516624,0.19286287739432234,2.2148874176711573,0.256361031764269,3.3571718734938925,0.38857417240818787,5.309646477786506,0.6145623648808682,0.9181,108.00625439294669,0.012748061287733647,65.0,-0.037001609802246094,1.0929639339447021,0.0164,0.0,0.0,0.0,0.0,0,0.4094,0.2752
20260918_172117485_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_172117485_iOS.heic,8.072908859427383,0.0147,0.0,0.0147,0.9835,0.5922,1.5757,0.0,0.0,0.0,0.0,0.0,0.0,0.9161,0.0,0.044,0.5409,0.41600769847413976,0.0,0.0,0.2071,0.0,0.0,0.0,68.59757995605469,93.11273193359375,0.9523862600326538,7.079699993133545,0.9856910705566406,0.13371260403956606,0.0,0.021528507370951577,39.389259338378906,0.00016,0.0,0.0,0.00993,28.15290641784668,161.13577270507812,8.747579574584961,4.680649757385254,40.18641662597656,1.2674713609762172,0.02600859170713485,0.06895934503797783,0.06678807122400697,97.30620574951172,0.13859031529937207,-0.5975673415951281,0.09222298944767306,0.13859031529937207,0.5975673415951281,0.09222298944767306,0.12496417131147639,0.4932191555163725,0.038277298777900655,0.10381764836766968,0.36842344893499657,0.14309792455579157,0.12496417131147639,-0.4932191555163725,-0.038277298777900655,-0.10381764836766968,0.36842344893499657,0.14309792455579157,16.171393159785517,0.197,0.6613,0.137,2.91,0.2905,nan,nan,0.9835,0.0147,nan,nan,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.489,0.533,0.533,2.0735220462083817,0.25684943089465995,2.6925933113912257,0.3335344617754316,3.3841733707160486,0.4192012358425276,4.551024875626331,0.5637404007493204,0.915,103.53167980150478,0.00919468418375088,58.0,-0.030953407287597656,1.0331182479858398,0.0147,0.0,0.0,0.0,0.0,0,0.197,0.6613
20260918_172131756_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_172131756_iOS.heic,9.125261424518213,0.0,0.0,0.0,0.0,1.3153,1.3153,0.0,0.0,0.0,0.0,0.0,0.0,1.1194,0.0,0.684,1.0,0.5442581465162071,0.0,0.0,0.2006,0.0,0.0,0.0,71.46353912353516,86.91179656982422,1.1223336458206177,6.62181282043457,-0.9831590056419373,0.13274852678089993,0.0,0.011692684058210804,37.922603607177734,0.0,0.0,0.0,0.01253,25.608278274536133,160.73941040039062,8.39946174621582,4.159473896026611,41.39241409301758,1.1858128419407203,0.04636866470269945,0.0711762760776769,0.04070221848133229,88.92659759521484,0.0493137091864164,-0.6514731404390831,0.10982169193363467,0.0493137091864164,0.6514731404390831,0.10982169193363467,0.033119461885950364,0.43476816420497005,0.011357756067845146,0.02805074673801096,0.20519958835064545,0.04295563521284469,0.033119461885950364,-0.43476816420497005,0.011357756067845146,-0.02805074673801096,0.20519958835064545,0.04295563521284469,13.972017817477722,0.0,0.1019,nan,nan,0.6528,nan,nan,0.9393,nan,nan,nan,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.684,0.684,1.834562353971528,0.20104216949251813,2.2149564027786255,0.24272799427174424,2.976723725839359,0.32620695313356696,4.6914342587314,0.5141150527618001,0.9364,133.51012756618354,0.012145763796808559,73.0,-0.019697189331054688,1.0761935710906982,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1019
20260918_172146652_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_172146652_iOS.heic,8.147093265521818,0.5996,0.0,0.6228,1.6748,0.0,1.6748,0.0,0.0232,0.0,0.0,0.0,0.0,2.7302,0.0,-1.108,0.4236,0.44826624739724535,0.0,0.0,0.213,0.0,1.0,0.0,70.9049301147461,90.50253295898438,0.9060746431350708,6.3224992752075195,-1.3837404251098633,0.13578665782143065,0.0,0.017014794271481178,39.5472297668457,0.00657,0.0,0.0,0.02878,29.057682037353516,150.27685546875,10.900347709655762,4.812448978424072,40.836429595947266,1.2932993669908908,0.041801760074108386,0.07359116875096496,0.07188513200555813,100.77198028564453,0.07293176519580234,-0.3104670856341823,0.03912771513956441,0.07293176519580234,0.3104670856341823,0.03912771513956441,0.04052855881849989,0.5314006914286411,0.10709127838522713,0.004893875377691992,0.1835947458696552,0.05610158193528809,0.04052855881849989,-0.5314006914286411,-0.10709127838522713,0.004893875377691992,0.1835947458696552,0.05610158193528809,16.66011855697486,0.5939,1.467,0.596,1.768,0.3997,nan,nan,1.6748,0.2791,nan,nan,1.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,0.0,1.108,0.0,1.108,1.913076120178874,0.2348170148333686,2.4908133243642205,0.3057303068942694,3.37155853611667,0.4138357603422775,4.877390514423208,0.5986663409223674,0.938,105.94857846534353,0.0098896918980601,61.0,-0.048470497131347656,1.0391216278076172,0.6228,0.0,0.0,0.0,0.0,1,0.5939,1.467
20260918_172200527_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_172200527_iOS.heic,9.39415811183976,0.141,0.0,0.141,0.7621,0.4343,1.1964,0.0,0.0,0.0,0.0,0.0,0.0,1.146,0.0,-0.664,0.3945,0.5006653426965656,0.0,0.0,0.2413,0.0,1.0,0.0,70.04846954345703,90.84071350097656,1.0436452627182007,6.021385669708252,-1.070793628692627,0.14386315250936577,0.0,0.01357252487911145,41.17397689819336,0.00131,0.0,0.0,0.01067,27.63529396057129,152.0550994873047,10.26926040649414,4.344782829284668,41.813323974609375,1.2460973671594349,0.048184463022676975,0.0722208722720974,0.056104656890108955,95.0702133178711,0.0426141291145233,-0.6263496496237487,0.04752432869056935,0.0426141291145233,0.6263496496237487,0.04752432869056935,0.05513077118657053,0.4297126651865136,0.056714403423259424,0.030832362743030216,0.18681757531001084,0.022821200416057834,0.05513077118657053,-0.4297126651865136,-0.056714403423259424,0.030832362743030216,-0.18681757531001084,0.022821200416057834,16.26156836236638,0.2446,0.5634,0.344,0.298,0.4094,nan,nan,0.7621,0.0929,nan,nan,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.99,0.326,0.99,2.0734846490185435,0.22072064620727047,2.526207949148446,0.26891264965666106,3.4067278700630843,0.3626432331141495,5.287760044743376,0.5628774800031353,0.9359,150.39742519608063,0.011688887886239388,100.0,-0.03029155731201172,1.122823715209961,0.141,0.0,0.0,0.0,0.0,1,0.2446,0.5634
20260918_172218332_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_172218332_iOS.heic,8.46878824946357,0.0985,0.0,0.9019,0.821,0.6443,1.4653,0.0,0.0611,0.0,0.7423,0.7423,0.0,0.8119,0.9999986528375955,0.305,-1.0,0.4302733752971529,0.0,0.0,0.2206,0.3577,0.25,0.7423,70.67115783691406,92.95553588867188,1.160774827003479,6.928153038024902,0.23166987299919128,0.14324445364756644,0.0,0.01153975186884909,42.451576232910156,0.00918,0.0,0.0,0.00827,30.308387756347656,155.1448211669922,10.018272399902344,5.191066265106201,39.9193000793457,1.3152252204438446,0.02128998506365008,0.0757735437058828,0.051610017210920976,95.87081146240234,0.14927900630656923,-0.6923075954901864,0.16792849462933526,0.14927900630656923,0.6923075954901864,0.16792849462933526,0.11836997447223893,0.21683091511424057,0.3128238371071744,0.004371918097109396,0.41908564153604577,0.13332368662999586,0.11836997447223893,-0.21683091511424057,-0.3128238371071744,0.004371918097109396,0.41908564153604577,0.13332368662999586,17.058030787518707,0.1959,0.0,0.603,7.616,0.3635,nan,nan,0.821,0.2854,nan,nan,4.0,0.0,6.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.409,0.714,0.714,1.6420116666250113,0.1938898007904519,2.189239843952947,0.2585068582971853,3.2364384953568623,0.38216075311150505,4.80707254206262,0.5676222383251949,0.928,152.03509838842797,0.018478111957978167,91.0,-0.03413534164428711,1.1611170768737793,0.3641,0.0,0.2655,0.2655,1.0,1,0.1959,0.0
20260918_172233179_iOS.heic,,,D:\tesis-tabaco\HABANO PARA PRUEBA DE SISTEMA\TABACO DE PRUEBA HABANO DESORDENADO\20260918_172233179_iOS.heic,8.710838111435494,0.0181,0.0,0.0181,0.8414,0.1761,1.0174,0.0,0.0,0.0,0.0,0.0,0.0,0.1076,0.0,0.091,1.0,0.47547681597763186,0.0,0.0,0.2212,0.0,0.0,0.0,70.63180541992188,91.0391616821289,0.8525263667106628,6.549244403839111,0.7845686674118042,0.13825631484707263,0.0,0.024893067880236024,39.69839096069336,0.00018,0.0,0.0,0.00109,26.20172882080078,157.34756469726562,8.856857299804688,4.679052352905273,40.20487976074219,1.225633689669995,0.03715109191230877,0.06971467228537,0.04731267661214739,96.51509094238281,0.06868066196155774,-0.42238840781256687,-0.03541232959300432,0.06868066196155774,0.42238840781256687,0.03541232959300432,0.06281773377663537,0.4072875474233146,0.08745984464998366,0.01940015565359007,0.049423379340843177,0.07244134588083866,0.06281773377663537,-0.4072875474233146,-0.08745984464998366,-0.01940015565359007,-0.049423379340843177,0.07244134588083866,15.572183849797826,0.0,0.0555,0.152,1.107,0.0555,nan,nan,0.8414,0.0181,nan,nan,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.358,0.449,0.449,1.6502087312500653,0.1894431638080484,2.3465258889808887,0.26938003656621684,3.542140915989876,0.40663606310623446,4.932174492899965,0.5662112450953554,0.9398,100.58305192064162,0.00658406764457577,61.0,-0.03282737731933594,0.9816744327545166,0.0181,0.0,0.0,0.0,0.0,0,0.0,0.0555
